/ufrc/burleigh/nhans/GitHubNH/revBB
c25a-s1.ufhpc
Fri May 31 15:49:23 EDT 2019

RevBayes version (1.0.11)
Build from development (0ef095) on Tue May 28 09:41:26 EDT 2019

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("0_scripts/bd-tree-analysis.Rev")
   Processing file "0_scripts/bd-tree-analysis.Rev"
   Attempting to read the contents of file "simbdstree1.nex"
   Successfully read file

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 4 different moves in a random move schedule with 8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------

Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
10710       |        -271.05   |       -273.207   |        2.15754   |      0.1709336   |     0.08575793   |      0.1368703   |   00:06:41   |   00:05:47   |
10720       |        -270.83   |       -273.348   |        2.51813   |      0.1842478   |     0.06273089   |      0.1376209   |   00:06:42   |   00:05:48   |
10730       |       -272.272   |       -273.879   |        1.60696   |      0.1793816   |      0.1385218   |      0.1669624   |   00:06:42   |   00:05:47   |
10740       |        -271.65   |       -273.486   |        1.83632   |     0.02318188   |      0.1123436   |      0.1410196   |   00:06:42   |   00:05:46   |
10750       |       -270.146   |       -273.435   |        3.28982   |      0.1603443   |     0.03826594   |      0.1236126   |   00:06:43   |   00:05:46   |
10760       |       -271.007   |        -274.15   |        3.14318   |      0.1748303   |     0.05354549   |       0.103449   |   00:06:43   |   00:05:46   |
10770       |       -269.039   |       -273.751   |         4.7122   |       0.107086   |     0.01097244   |      0.1006061   |   00:06:43   |   00:05:45   |
10780       |       -271.641   |       -275.034   |        3.39369   |      0.1266579   |     0.04661137   |     0.09303497   |   00:06:44   |   00:05:45   |
10790       |        -272.44   |        -274.37   |        1.92961   |      0.1897871   |      0.1038202   |      0.1804313   |   00:06:44   |   00:05:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
10800       |        -273.31   |       -274.568   |        1.25764   |      0.1036249   |      0.1781597   |      0.2030323   |   00:06:44   |   00:05:44   |
10800       |        -273.31   |       -274.568   |        1.25764   |      0.1036249   |      0.1781597   |      0.2030323   |   00:06:44   |   00:05:44   |
10810       |       -270.906   |       -273.259   |        2.35284   |     0.08805619   |      0.0867681   |      0.1372915   |   00:06:45   |   00:05:44   |
10820       |       -270.813   |       -273.243   |        2.43063   |      0.1257173   |     0.08197722   |        0.13435   |   00:06:45   |   00:05:43   |
10830       |       -268.743   |       -274.036   |        5.29279   |     0.07628793   |    0.006091123   |      0.0907344   |   00:06:46   |   00:05:43   |
10840       |       -268.741   |       -273.782   |        5.04052   |     0.08623298   |    0.005044059   |     0.09131927   |   00:06:46   |   00:05:43   |
10850       |       -271.587   |       -275.132   |        3.54465   |      0.1831909   |     0.01194143   |     0.09130683   |   00:06:46   |   00:05:42   |
10860       |       -268.943   |       -273.957   |          5.014   |      0.1533238   |    0.005610991   |      0.1022602   |   00:06:47   |   00:05:42   |
10870       |       -269.253   |       -273.804   |        4.55171   |     0.05779698   |    0.005960906   |     0.07555873   |   00:06:47   |   00:05:41   |
10880       |       -268.301   |        -274.65   |        6.34987   |     0.03021849   |    0.001630581   |      0.0552723   |   00:06:47   |   00:05:41   |
10890       |       -268.324   |       -275.325   |        7.00087   |      0.1772668   |   0.0007718804   |      0.1223899   |   00:06:48   |   00:05:41   |
10900       |       -266.792   |       -274.202   |        7.40982   |      0.1225431   |   0.0006563987   |      0.1080786   |   00:06:48   |   00:05:40   |
10900       |       -266.792   |       -274.202   |        7.40982   |      0.1225431   |   0.0006563987   |      0.1080786   |   00:06:48   |   00:05:40   |
10910       |       -267.676   |       -273.969   |        6.29242   |     0.06507327   |    0.002186978   |      0.1029163   |   00:06:48   |   00:05:39   |
10920       |       -268.625   |        -274.43   |         5.8051   |     0.03925782   |    0.002560662   |      0.1135216   |   00:06:49   |   00:05:40   |
10930       |       -270.036   |       -274.132   |        4.09559   |     0.07683018   |    0.009382794   |      0.0956158   |   00:06:49   |   00:05:39   |
10940       |       -274.879   |       -278.259   |        3.38047   |      0.1496048   |     0.02418504   |     0.04370406   |   00:06:49   |   00:05:38   |
10950       |       -268.925   |       -274.256   |        5.33121   |      0.1141007   |    0.002605353   |     0.07366549   |   00:06:50   |   00:05:38   |
10960       |       -268.095   |        -274.06   |        5.96454   |      0.1358837   |    0.001699302   |     0.08400192   |   00:06:50   |   00:05:38   |
10970       |       -268.548   |        -274.89   |        6.34192   |     0.03016434   |   0.0008605169   |      0.1091731   |   00:06:50   |   00:05:37   |
10980       |       -268.263   |       -274.913   |        6.65062   |      0.1997748   |   0.0005580536   |     0.06172199   |   00:06:51   |   00:05:37   |
10990       |        -269.84   |       -274.209   |         4.3686   |     0.04313462   |     0.00571643   |     0.05788888   |   00:06:51   |   00:05:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11000       |       -268.344   |       -274.082   |        5.73818   |     0.05653417   |    0.001546068   |     0.04648873   |   00:06:51   |   00:05:36   |
11000       |       -268.344   |       -274.082   |        5.73818   |     0.05653417   |    0.001546068   |     0.04648873   |   00:06:51   |   00:05:36   |
11010       |       -266.211   |       -273.593   |        7.38191   |     0.06306058   |   0.0003611869   |     0.06236742   |   00:06:52   |   00:05:36   |
11020       |       -269.532   |       -275.122   |        5.58989   |      0.1859156   |    0.001544396   |     0.09333316   |   00:06:52   |   00:05:35   |
11030       |       -267.418   |       -273.954   |        6.53573   |      0.1447607   |     0.00109113   |     0.07373334   |   00:06:52   |   00:05:35   |
11040       |       -267.553   |        -274.05   |        6.49651   |       0.179104   |    0.001194102   |     0.07260357   |   00:06:53   |   00:05:35   |
11050       |       -268.066   |       -274.092   |        6.02642   |      0.1348617   |    0.002117374   |      0.1040924   |   00:06:53   |   00:05:34   |
11060       |       -268.069   |       -274.049   |        5.98077   |      0.1397717   |    0.002414439   |     0.08862874   |   00:06:53   |   00:05:33   |
11070       |       -266.859   |       -273.526   |        6.66676   |      0.2031848   |   0.0007997484   |     0.09733131   |   00:06:54   |   00:05:33   |
11080       |       -268.001   |       -274.012   |        6.01136   |      0.1350128   |    0.001812652   |     0.08763312   |   00:06:54   |   00:05:33   |
11090       |       -268.162   |       -274.629   |        6.46697   |      0.1766043   |    0.001567492   |     0.07910716   |   00:06:54   |   00:05:32   |
11100       |       -271.152   |       -274.691   |        3.53887   |      0.1464232   |     0.01324721   |      0.0919762   |   00:06:55   |   00:05:32   |
11100       |       -271.152   |       -274.691   |        3.53887   |      0.1464232   |     0.01324721   |      0.0919762   |   00:06:55   |   00:05:32   |
11110       |       -272.117   |       -275.845   |        3.72811   |     0.04165467   |    0.008019405   |     0.06079923   |   00:06:55   |   00:05:32   |
11120       |       -271.047   |       -275.533   |        4.48585   |     0.06131222   |    0.006531374   |     0.02641948   |   00:06:56   |   00:05:32   |
11130       |       -269.166   |       -273.963   |        4.79696   |     0.02953931   |    0.004479723   |     0.03317381   |   00:06:56   |   00:05:31   |
11140       |       -270.993   |        -274.89   |        3.89648   |     0.06683615   |    0.006982167   |     0.03408689   |   00:06:56   |   00:05:30   |
11150       |       -268.247   |       -274.591   |        6.34402   |     0.03269749   |    0.001324007   |     0.04015749   |   00:06:57   |   00:05:30   |
11160       |       -270.243   |       -275.794   |        5.55105   |    0.008849705   |    0.001078218   |     0.06460603   |   00:06:57   |   00:05:30   |
11170       |       -269.062   |       -274.926   |        5.86365   |     0.01150818   |    0.001134161   |      0.1095117   |   00:06:57   |   00:05:29   |
11180       |       -267.694   |       -273.894   |        6.20037   |     0.02576767   |    0.001116683   |     0.05580565   |   00:06:57   |   00:05:28   |
11190       |       -267.338   |       -274.223   |        6.88588   |     0.05303985   |   0.0007826368   |      0.1059283   |   00:06:58   |   00:05:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |     event_rate   |   extinction..   |   speciation..   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
11200       |       -266.539   |       -273.971   |        7.43227   |     0.02451975   |   0.0006700234   |      0.1008797   |   00:06:58   |   00:05:28   |
11200       |       -266.539   |       -273.971   |        7.43227   |     0.02451975   |   0.0006700234   |      0.1008797   |   00:06:58   |   00:05:28   |
11210       |       -265.623   |       -274.018   |        8.39494   |     0.02014849   |     0.00026458   |      0.1023628   |   00:06:59   |   00:05:28   |
11220       |       -266.861   |        -273.99   |        7.12893   |     0.01320073   |   0.0008563536   |     0.09009501   |   00:06:59   |   00:05:27   |
11230       |       -266.571   |       -275.148   |        8.57719   |    0.008704187   |   0.0001241583   |      0.1288942   |   00:06:59   |   00:05:27   |
11240       |       -266.625   |       -274.941   |        8.31575   |    0.004546566   |   0.0001847211   |     0.05931519   |   00:07:00   |   00:05:27   |
11250       |       -268.896   |       -275.026   |        6.12986   |     0.01575276   |   0.0008400765   |        0.08297   |   00:07:00   |   00:05:26   |
11260       |       -265.236   |       -273.268   |        8.03194   |      0.1322849   |   0.0002503517   |     0.08388184   |   00:07:00   |   00:05:26   |
11270       |       -265.051   |       -273.436   |        8.38463   |      0.1301818   |    0.000260264   |     0.08914497   |   00:07:00   |   00:05:25   |
11280       |       -266.376   |       -274.257   |        7.88083   |      0.1471115   |   0.0003379734   |      0.1166889   |   00:07:01   |   00:05:25   |
11290       |       -265.722   |       -274.509   |        8.78696   |      0.1500889   |    0.000213247   |     0.07663393   |   00:07:01   |   00:05:24   |
11300       |       -266.816   |       -273.918   |        7.10155   |      0.1053332   |   0.0006692246   |     0.09288106   |   00:07:01   |   00:05:24   |
11300       |       -266.816   |       -273.918   |        7.10155   |      0.1053332   |   0.0006692246   |     0.09288106   |   00:07:01   |   00:05:24   |
11310       |       -265.208   |       -273.918   |         8.7095   |     0.06765033   |   0.0001769925   |     0.09240852   |   00:07:02   |   00:05:24   |
11320       |       -265.274   |       -273.659   |        8.38547   |      0.1719349   |   0.0002837282   |     0.08252728   |   00:07:02   |   00:05:23   |
11330       |       -267.563   |       -273.766   |        6.20299   |     0.05063566   |    0.001742088   |     0.09293842   |   00:07:03   |   00:05:23   |
11340       |       -267.306   |       -274.748   |        7.44224   |      0.1385031   |   0.0005337926   |      0.1159411   |   00:07:03   |   00:05:23   |
